row,cpu_float,fpga_mode1_cpu_scale_float,diff,abs_diff,rel_diff,large_diff_gt_1,large_diff_gt_16,catastrophic_gt_1e6
448,-0.227894232,-0.21875,0.00914423168,0.00914423168,0.0401248931,0,0,0
449,-0.397148699,-0.375,0.0221486986,0.0221486986,0.055769284,0,0,0
450,-1.57057953,-1.5625,0.00807952881,0.00807952881,0.0051442978,0,0,0
451,-0.649397552,-0.63671875,0.012678802,0.012678802,0.0195239449,0,0,0
452,-1.70685232,-1.69921875,0.00763356686,0.00763356686,0.00447230659,0,0,0
453,1.48752737,1.4921875,0.00466012955,0.00466012955,0.00313280256,0,0,0
454,1.05208719,1.04296875,-0.00911843777,0.00911843777,0.0086669982,0,0,0
455,-0.8152408,-0.81640625,-0.00116544962,0.00116544962,0.00142957715,0,0,0
456,0.474449337,0.46484375,-0.00960558653,0.00960558653,0.0202457582,0,0,0
457,-1.09073615,-1.08984375,0.000892400742,0.000892400742,0.000818163715,0,0,0
458,-1.39973032,-1.40234375,-0.00261342525,0.00261342525,0.00186709197,0,0,0
459,-0.0612558946,-0.05859375,0.0026621446,0.0026621446,0.0434594029,0,0,0
460,-0.62109375,-0.6328125,-0.01171875,0.01171875,0.0188679245,0,0,0
461,-0.487552524,-0.46875,0.0188025236,0.0188025236,0.0385651242,0,0,0
462,2.2813468,2.28125,-9.67979431e-05,9.67979431e-05,4.24301747e-05,0,0,0
463,-1.29954314,-1.3125,-0.0129568577,0.0129568577,0.00997031746,0,0,0
464,1.20555162,1.19921875,-0.0063328743,0.0063328743,0.00525309258,0,0,0
465,1.11376774,1.09375,-0.0200177431,0.0200177431,0.0179729959,0,0,0
466,1.54869854,1.546875,-0.0018235445,0.0018235445,0.00117746898,0,0,0
467,1.02301717,1.01953125,-0.00348591805,0.00348591805,0.00340748734,0,0,0
468,0.4592264,0.45703125,-0.00219514966,0.00219514966,0.00478010337,0,0,0
469,0.848590612,0.8359375,-0.0126531124,0.0126531124,0.0149107381,0,0,0
470,1.41512477,1.4140625,-0.00106227398,0.00106227398,0.000750657468,0,0,0
471,-2.89079428,-2.90234375,-0.0115494728,0.0115494728,0.00399525933,0,0,0
472,-1.28052628,-1.26953125,0.0109950304,0.0109950304,0.00858633717,0,0,0
473,1.03130007,1.05078125,0.0194811821,0.0194811821,0.0188899261,0,0,0
474,0.355584025,0.37109375,0.0155097246,0.0155097246,0.043617608,0,0,0
475,-0.914399505,-0.9296875,-0.0152879953,0.0152879953,0.0167191641,0,0,0
476,-1.7761941,-1.7734375,0.00275659561,0.00275659561,0.00155196756,0,0,0
477,-1.89574575,-1.8984375,-0.00269174576,0.00269174576,0.00141988753,0,0,0
478,-1.92555499,-1.94140625,-0.0158512592,0.0158512592,0.00823204702,0,0,0
479,-0.0662971511,-0.078125,-0.0118278489,0.0118278489,0.178406593,0,0,0
480,1.3540206,1.35546875,0.00144815445,0.00144815445,0.00106952173,0,0,0
481,2.33677912,2.33203125,-0.00474786758,0.00474786758,0.0020317999,0,0,0
482,1.0670439,1.06640625,-0.00063765049,0.00063765049,0.000597585994,0,0,0
483,0.821698964,0.828125,0.00642603636,0.00642603636,0.00782042651,0,0,0
484,-2.32257509,-2.328125,-0.00554990768,0.00554990768,0.0023895493,0,0,0
485,1.9114691,1.91796875,0.00649964809,0.00649964809,0.0034003417,0,0,0
486,-0.242583945,-0.25,-0.00741605461,0.00741605461,0.0305710858,0,0,0
487,-0.378182113,-0.35546875,0.0227133632,0.0227133632,0.0600593269,0,0,0
488,0.781793714,0.78125,-0.00054371357,0.00054371357,0.000695469355,0,0,0
489,-1.86073935,-1.8671875,-0.00644814968,0.00644814968,0.00346536966,0,0,0
490,1.4995321,1.4921875,-0.00734460354,0.00734460354,0.00489793018,0,0,0
491,1.55790925,1.55859375,0.000684499741,0.000684499741,0.00043937074,0,0,0
492,-2.49024367,-2.515625,-0.0253813267,0.0253813267,0.0101923065,0,0,0
493,-0.469444633,-0.44921875,0.0202258825,0.0202258825,0.0430847029,0,0,0
494,-6.66021872,-6.6640625,-0.00384378433,0.00384378433,0.000577125842,0,0,0
495,0.073176831,0.0703125,-0.00286433101,0.00286433101,0.0391425943,0,0,0
496,2.59491968,2.59375,-0.00116968155,0.00116968155,0.000450758286,0,0,0
