layer,point,len,cpu_min,cpu_max,cpu_mean,cpu_absmax,cpu_checksum,cpu_hash,fpga_min,fpga_max,fpga_mean,fpga_absmax,fpga_checksum,fpga_hash,checksum_abs_diff,mean_abs_diff,absmax_abs_diff,hash_match,large_divergence
5,silu_swiglu_output,1536,-0.238820508,0.156095788,0.000536173412,0.238820508,0.823562361,f059551794fef658,-0.243645847,0.163689524,0.000622696327,0.243645847,0.956461559,65e1d90c152ea650,0.13289919799999994,8.652291500000004e-05,0.004825339000000012,no,no
5,down_proj_output,576,-2.62252235,1.73548615,-0.0126710226,2.62252235,-7.29850904,c62c443f0413c660,-2.62109375,1.73046875,-0.0136990017,2.62109375,-7.890625,fbf5dffc46055427,0.5921159600000001,0.0010279790999999996,0.0014286000000001131,no,no
5,residual_after_mlp,576,-140.226227,793.241028,0.739186907,793.241028,425.771659,9c448d305f17cd9e,-142.113297,802.188599,0.755895613,802.188599,435.395873,08e9b01582a5a3ba,9.624213999999995,0.016708705999999962,8.947570999999925,no,yes
6,after_input_rmsnorm,576,-2.12036467,4.58581209,0.00376692452,4.58581209,2.16974852,325b5e0671d69c6c,-2.1236186,4.58458948,0.00384153473,4.58458948,2.212724,d3ec59b5cf45e2eb,0.042975479999999955,7.461020999999972e-05,0.0012226100000001239,no,no
6,q_proj_output,576,-5.81887102,5.6671524,0.0744979637,5.81887102,42.9108271,8a7e24f9f06a9bb5,-5.80078125,5.65625,0.0737169054,5.80078125,42.4609375,c0cefcc77ea35b8a,0.4498895999999988,0.0007810582999999982,0.01808976999999956,no,no
6,k_proj_output,192,-5.19774961,6.6592617,-0.0205710377,6.6592617,-3.94963924,dd61c04d1fd25f3d,-5.1875,6.671875,-0.0200805664,6.671875,-3.85546875,6b4a4f23e57441d9,0.09417049000000022,0.0004904712999999998,0.012613299999999938,no,no
6,v_proj_output,192,-0.186909065,0.63628912,-0.00273763872,0.63628912,-0.525626634,8187498c941285f8,-0.19921875,0.64453125,-0.00325520833,0.64453125,-0.625,751b51e87c65bd2c,0.09937336600000002,0.00051756961,0.008242129999999959,no,no
6,attention_output,576,-0.186909065,0.63628912,-0.00273763872,0.63628912,-1.5768799,8944f79bc3dc277c,-0.19921875,0.64453125,-0.00325520833,0.64453125,-1.875,1fa04e0ee3b525bc,0.2981201,0.00051756961,0.008242129999999959,no,no
6,o_proj_output,576,-4.05476952,2.12748885,0.00909792597,4.05476952,5.24040536,3b13ad44a5ad6d6e,-4.0859375,2.19921875,0.00978597005,4.0859375,5.63671875,d64d72db4c97a8bb,0.39631339000000043,0.0006880440800000002,0.031167980000000206,no,no
6,residual_after_attention,576,-138.09874,789.186279,0.748284876,789.186279,431.012088,4c9d01a694909a64,-139.914078,798.102661,0.765681583,798.102661,441.032592,629da14e7c9b8ffe,10.020504000000017,0.017396706999999956,8.916381999999999,no,yes
6,after_post_attention_rmsnorm,576,-0.49752599,1.60791945,0.0020415742,1.60791945,1.17594674,57d66743506ae074,-0.498275787,1.60750115,0.00210661785,1.60750115,1.21341188,ffbc45ef94c4baba,0.0374651399999999,6.504364999999988e-05,0.0004182999999999826,no,no
6,gate_proj_output,1536,-1.08892155,1.00609493,-0.150707074,1.08892155,-231.486066,b9911a841c0e789d,-1.08203125,1.0078125,-0.150133769,1.08203125,-230.605469,fc191e4701a8cf9c,0.8805969999999945,0.0005733049999999962,0.006890300000000016,no,no
6,up_proj_output,1536,-0.776901066,1.45571303,-0.00272897116,1.45571303,-4.1916997,8276de17d9721c4a,-0.77734375,1.45703125,-0.00247701009,1.45703125,-3.8046875,fa49b97020a4fab4,0.38701220000000003,0.0002519610699999999,0.0013182199999999256,no,no
6,silu_swiglu_output,1536,-0.116667651,0.192648038,0.000351525697,0.192648038,0.539943471,e8655875edba128e,-0.120917536,0.194109932,0.0003570149,0.194109932,0.548374886,5f6f21e2fc55edb0,0.008431414999999998,5.4892029999999625e-06,0.0014618940000000191,no,no
6,down_proj_output,576,-3.01525187,1.7073735,-0.00999763062,3.01525187,-5.75863524,1ce9a056a9ed820e,-3.03125,1.71484375,-0.00894504123,3.03125,-5.15234375,ec367e6e13a06130,0.6062914900000003,0.001052589389999999,0.015998129999999833,no,no
6,residual_after_mlp,576,-136.963806,786.171021,0.738287238,786.171021,425.253449,4e3787768bd24eee,-138.769257,795.071411,0.756736542,795.071411,435.880248,9521e8a32efb45ec,10.626799000000005,0.018449304,8.900390000000016,no,yes
7,after_input_rmsnorm,576,-2.22608638,5.06159496,0.00362448125,5.06159496,2.0877012,f757a72626986f70,-2.22959423,5.06026077,0.00371353038,5.06026077,2.1389935,313181ef211d5011,0.05129230000000007,8.904912999999981e-05,0.0013341899999996798,no,no
7,q_proj_output,576,-5.92683935,2.90388393,-0.0892806908,5.92683935,-51.4256779,cc24130c0d4062f9,-5.9140625,2.90625,-0.0896063911,5.9140625,-51.6132812,ad27efde25087b84,0.18760330000000636,0.0003257002999999953,0.01277684999999984,no,no
7,k_proj_output,192,-5.39559889,4.34561443,-0.0105935609,5.39559889,-2.0339637,0d9cb200058e80f6,-5.40625,4.34765625,-0.0104166667,5.40625,-2.0,88497f4c4e444851,0.03396370000000015,0.00017689419999999956,0.010651110000000408,no,no
7,v_proj_output,192,-0.322906733,0.389731884,-0.01010822,0.389731884,-1.94077824,956f8483c455e7a7,-0.33203125,0.38671875,-0.0112915039,0.38671875,-2.16796875,7ca0b7a72b47ebaf,0.22719051,0.0011832839000000001,0.003013133999999973,no,no
7,attention_output,576,-0.322906733,0.389731884,-0.01010822,0.389731884,-5.82233473,e9206f8dc1db0c6b,-0.33203125,0.38671875,-0.0112915039,0.38671875,-6.50390625,fd0a37171d15d8a7,0.6815715200000003,0.0011832839000000001,0.003013133999999973,no,no
7,o_proj_output,576,-2.60998678,1.40985346,-0.0071483945,2.60998678,-4.11747523,825521ccb9068cb1,-2.70703125,1.4375,-0.00672064887,2.70703125,-3.87109375,5a137ebfb0248e08,0.24638148000000015,0.0004277456300000003,0.09704447000000016,no,no
7,residual_after_attention,576,-136.087463,783.561035,0.731138856,783.561035,421.135981,75f1ce96c68890b3,-137.8591,792.36438,0.750015893,792.36438,432.009154,a9434f7a72c0c1a8,10.873173000000008,0.018877037000000096,8.803345000000036,no,yes
7,after_post_attention_rmsnorm,576,-0.629139721,1.56372643,0.00163106292,1.56372643,0.93949224,256f872e0ef88909,-0.630085826,1.56332099,0.00171395598,1.56332099,0.987238643,17e44d121cc1e47c,0.04774640299999999,8.289306000000009e-05,0.00040543999999997915,no,no
7,gate_proj_output,1536,-0.897698224,1.85407925,-0.117451279,1.85407925,-180.405164,609541767e58ff71,-0.8984375,1.85546875,-0.116612752,1.85546875,-179.117188,685fec0232fe12e1,1.2879760000000147,0.0008385270000000056,0.0013894999999999325,no,yes
7,up_proj_output,1536,-1.47342634,2.256042,-0.0012573867,2.256042,-1.93134598,89bf6a3623f49802,-1.4609375,2.28125,-0.000844319661,2.28125,-1.296875,0109f489fc897010,0.6344709799999999,0.0004130670389999999,0.02520800000000012,no,no
